"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1993","100","US dollar                               ","1993","Western calendar year","466400000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1993","100","US dollar                               ","1993","Western calendar year","479600000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1992","100","US dollar                               ","1993","Western calendar year","453300000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1992","100","US dollar                               ","1993","Western calendar year","457100000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1991","100","US dollar                               ","1993","Western calendar year","429600000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1991","100","US dollar                               ","1993","Western calendar year","432200000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1990","100","US dollar                               ","1993","Western calendar year","398000000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1990","100","US dollar                               ","1993","Western calendar year","412100000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1989","100","US dollar                               ","1993","Western calendar year","371500000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1989","100","US dollar                               ","1993","Western calendar year","386900000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1988","100","US dollar                               ","1993","Western calendar year","345000000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1988","100","US dollar                               ","1993","Western calendar year","363200000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1987","100","US dollar                               ","1993","Western calendar year","317200000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1987","100","US dollar                               ","1993","Western calendar year","324600000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1986","100","US dollar                               ","1993","Western calendar year","298500000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1986","100","US dollar                               ","1993","Western calendar year","304900000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1985","100","US dollar                               ","1993","Western calendar year","286700000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1985","100","US dollar                               ","1993","Western calendar year","282800000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1984","100","US dollar                               ","1993","Western calendar year","268700000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1984","100","US dollar                               ","1993","Western calendar year","258800000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1983","100","US dollar                               ","1993","Western calendar year","242000000000",""
"United States","4.5","II.2 Secondary distribution of income account - Resources","Social contributions","D.61","1983","100","US dollar                               ","1993","Western calendar year","227200000000",""
"United States","4.5","II.1.2 Allocation of primary income account - Resources","Taxes on production and imports, less Subsidies","D.2-D.3","1982","100","US dollar                               ","1993","Western calendar year","225900000000",""
